# 1 1
      102.000      12.5202    0.0895736
      103.000      12.5757    0.0894434
      104.000      12.6180    0.0891776
      105.000      12.7767    0.0887577
      106.000      12.8706    0.0883716
      107.000      12.9153    0.0881182
      108.000      12.8901    0.0879767
      109.000      12.7327    0.0878869
      110.000      12.7027    0.0878951
      111.000      12.9023    0.0879652
      112.000      12.5219    0.0880903
      113.000      12.8855    0.0882725
      114.000      12.7330    0.0884813
      115.000      12.7486    0.0887067
      116.000      12.5972    0.0888843
      117.000      12.4674    0.0889902
      118.000      12.4738    0.0890517
      119.000      12.6992    0.0890661
      120.000      12.5417    0.0890795
      121.000      12.6013    0.0890221
      122.000      12.5916    0.0889154
      123.000      12.8299    0.0888197
      124.000      12.7512    0.0887938
      125.000      12.5866    0.0887361
      126.000      12.4179    0.0887046
      127.000      12.5870    0.0888264
      128.000      12.5530    0.0891488
      129.000      12.3623    0.0896120
      130.000      12.3279    0.0901279
      131.000      11.9809    0.0907484
      132.000      12.0043    0.0913478
      133.000      11.9215    0.0917708
      134.000      11.6957    0.0921635
      135.000      11.6358    0.0925593
      136.000      11.6102    0.0929324
      137.000      11.6009    0.0931846
      138.000      11.3637    0.0932140
      139.000      11.5453    0.0931127
      140.000      11.6310    0.0930099
      141.000      11.6498    0.0929859
      142.000      11.5116    0.0931559
      143.000      11.3889    0.0934403
      144.000      11.4075    0.0937308
      145.000      11.4605    0.0939602
      146.000      11.3968    0.0941584
      147.000      11.3791    0.0940522
      148.000      11.4023    0.0936119
      149.000      11.4626    0.0928532
      150.000      11.7726    0.0918876
      151.000      11.8860    0.0908862
      152.000      12.3626    0.0899696
      153.000      12.6226    0.0892446
      154.000      12.6672    0.0886200
      155.000      12.8877    0.0880803
      156.000      13.1534    0.0876651
      157.000      13.2155    0.0872913
      158.000      13.3516    0.0868580
      159.000      13.5676    0.0862905
      160.000      13.5670    0.0857415
      161.000      13.7193    0.0851997
      162.000      13.9514    0.0847309
      163.000      14.0792    0.0843901
      164.000      14.1623    0.0841140
      165.000      14.1813    0.0838890
      166.000      14.3739    0.0837793
      167.000      14.2389    0.0838496
      168.000      14.1678    0.0840449
      169.000      13.7964    0.0844776
      170.000      13.7969    0.0850506
      171.000      13.8489    0.0855851
      172.000      13.3145    0.0859592
      173.000      13.4777    0.0861804
      174.000      13.4562    0.0863861
      175.000      13.4848    0.0865908
      176.000      13.2427    0.0867433
      177.000      13.4245    0.0869263
      178.000      13.1066    0.0871799
      179.000      12.8802    0.0875366
      180.000      12.9258    0.0880713
      181.000      12.8621    0.0886917
      182.000      12.3253    0.0892224
      183.000      12.4277    0.0896876
      184.000      12.3010    0.0903323
      185.000      12.0204    0.0910145
      186.000      11.9316    0.0917006
      187.000      11.7388    0.0924303
      188.000      11.4519    0.0932371
      189.000      11.5353    0.0939014
      190.000      11.2657    0.0942116
      191.000      11.3133    0.0942556
      192.000      11.1743    0.0942119
      193.000      11.1667    0.0942004
      194.000      11.3246    0.0941764
      195.000      11.2522    0.0941263
      196.000      11.3115    0.0939087
      197.000      11.2917    0.0936196
      198.000      11.5174    0.0933944
      199.000      11.4705    0.0933883
