# 1 2 						
      162.000      14.2887    0.0833350      13.8779    0.0848474
      163.000      14.3504    0.0832084      13.9597    0.0843235
      164.000      14.5970    0.0823221      14.2008    0.0838318
      165.000      13.8544    0.0849232      14.4594    0.0834580
      166.000      13.6646    0.0853847      14.6831    0.0832250
      167.000      13.3887    0.0869071      14.4196    0.0831116
      168.000      12.6146    0.0893435      14.4471    0.0831135
      169.000      12.3948    0.0900204      14.4192    0.0832684
      170.000      12.6322    0.0891276      14.2742    0.0835975
      171.000      13.0699    0.0872879      14.0700    0.0841333
      172.000      13.4310    0.0867458      14.0092    0.0848831
      173.000      13.0559    0.0880499      13.6975    0.0857398
      174.000      12.8411    0.0882440      13.5298    0.0865147
      175.000      12.8093    0.0880553      13.3174    0.0870609
      176.000      12.7878    0.0882697      13.0970    0.0873768
      177.000      12.4221    0.0888481      12.8589    0.0875554
      178.000      12.4004    0.0897559      13.0890    0.0876629
      179.000      11.9363    0.0921017      13.0661    0.0877491
      180.000      11.6354    0.0929836      12.9740    0.0878734
      181.000      11.9204    0.0915473      12.7579    0.0880936
      182.000      12.0654    0.0916632      12.7115    0.0884856
      183.000      11.0418    0.0954513      12.7051    0.0890697
      184.000      11.1620    0.0948989      12.3475    0.0897439
      185.000      10.8438    0.0963477      12.5288    0.0903871
      186.000      10.4444    0.0978891      11.9575    0.0910305
      187.000      10.2987    0.0993244      11.7561    0.0917444
      188.000      10.2610    0.0978249      11.6216    0.0925205
      189.000      11.0505    0.0945137      11.4784    0.0933454
      190.000      11.6235    0.0930578      11.3725    0.0942329
      191.000      11.4565    0.0934014      11.2604    0.0951098
      192.000      11.2891    0.0947141      10.8672    0.0957535
      193.000      11.5836    0.0929899      10.9642    0.0959744
      194.000      11.2664    0.0935554      11.0822    0.0957947
      195.000      12.2846    0.0909019      10.9052    0.0954045
      196.000      11.9529    0.0915996      11.1116    0.0949828
      197.000      12.0606    0.0915574      11.0937    0.0945913
      198.000      11.4087    0.0937190      11.1336    0.0941762
      199.000      11.3703    0.0936658      11.4885    0.0936849
